offer_id,rating_em,date(user_feedbacks.created_at),item_id,category_id,price,highest_parent_id
59600935,1,2019-03-05,264907092,309,5,DVDs & Movies
59601228,1,2019-03-05,683824951,3768,18.99,Computers/Tablets & Networking
59601247,1,2019-03-16,683824373,158671,9,Toys & Hobbies
59601357,1,2019-03-08,683828672,101926,10.95,Health & Beauty
59601493,1,2019-02-22,606395376,41990,204.82,Home & Garden
59601999,1,2019-03-05,683841078,95672,109,Fashion
59603505,1,2019-03-05,683877507,86207,59.99,Fashion
59606174,1,2019-03-06,684288709,163600,19,Fashion
59607143,1,2019-03-11,683961071,67408,45.55,Health & Beauty
59607425,1,2019-03-06,683962817,3768,9.99,Computers/Tablets & Networking
59608552,1,2019-03-06,684041526,2624,128.6,Toys & Hobbies
59609133,1,2019-03-06,684032989,53369,29.99,Fashion
59609400,1,2019-04-02,684043595,169001,20,Fashion
59610576,1,2019-03-14,684093412,35190,0.99,Cell Phones & Accessories
59610952,1,2019-03-06,663452597,22701,34.95,Sporting Goods
59610958,1,2019-03-07,670434639,165256,88.8,Collectibles
59611522,1,2019-03-06,684138064,45206,9,Health & Beauty
59611591,1,2019-03-06,684142255,33654,14.8,Parts & Accessories
59611984,1,2019-03-13,684170245,2996,38.99,Fashion
59612831,1,2019-03-06,684208403,177661,13.99,Health & Beauty
59613079,1,2019-03-06,684216318,19262,40.16,Health & Beauty
59613986,1,2019-03-07,684262007,178019,39.99,Parts & Accessories
59617046,1,2019-03-07,668832481,42612,28.46,Parts & Accessories
59618051,1,2019-03-29,683167258,50647,99.99,Jewelry & Watches
59618074,1,2019-03-29,672254410,50677,145,Jewelry & Watches
59618093,1,2019-03-29,672254448,50677,155,Jewelry & Watches
59618552,1,2019-03-08,684376114,11226,7.5,Computers/Tablets & Networking
59618568,1,2019-02-18,684379322,71246,37.99,Home & Garden
59619876,1,2019-03-07,684544719,35190,11.99,Cell Phones & Accessories
59620790,1,2019-03-19,684437378,38172,9.48,Home & Garden
59620945,1,2019-03-06,684441158,46590,25.78,Business & Industrial
59621295,1,2019-03-06,684444046,52762,87.99,Fashion
59622953,1,2019-03-08,571954174,32989,210,Entertainment Memorabilia
59624298,1,2019-02-12,668933548,24087,581.65,Fashion
59625366,1,2019-02-19,684541194,57988,109.99,Fashion
59625423,1,2019-03-10,684541951,159881,193.99,Health & Beauty
59625463,1,2019-04-04,619873077,27264,399.99,"Sports Mem, Cards & Fan Shop"
59626578,1,2019-03-07,684550529,179182,14.99,Home & Garden
59627535,1,2019-02-13,682166811,31387,124.5,Jewelry & Watches
59628280,1,2019-03-07,684560504,45504,39.99,Home & Garden
59630249,1,2019-02-14,680850126,177,24.3,Computers/Tablets & Networking
59630858,1,2019-03-07,144530003,60339,15.99,Entertainment Memorabilia
59631060,1,2019-03-07,684586203,28009,3.95,Art
59633900,1,2019-03-07,684611141,53120,169.99,Fashion
59634147,1,2019-03-07,684612428,53120,169.99,Fashion
59634449,1,2019-03-07,684614357,617,37.24,DVDs & Movies
59634716,1,2019-03-07,684616034,2550,149.99,Toys & Hobbies
59637403,1,2019-03-08,684624603,182060,27,Fashion
59639752,1,2019-03-07,684639441,104421,19.99,Entertainment Memorabilia
59640812,1,2019-04-01,684641601,28009,14.36,Art
59640814,1,2019-03-07,684641736,11226,9.99,Computers/Tablets & Networking
59641818,1,2019-03-07,676184099,1279,22,Health & Beauty
59642460,1,2019-02-26,684652846,156801,30,Fashion
59643641,1,2019-03-07,684663912,11812,9.9,Business & Industrial
59645888,1,2019-04-07,684676750,11450,8.5,Fashion
59646036,1,2019-03-10,684360618,33164,149.99,Health & Beauty
59646103,1,2019-03-07,684681387,179798,89.97,Sporting Goods
59646368,1,2019-03-07,682591052,180955,9.69,Health & Beauty
59646489,1,2019-03-14,684692377,999011,9.99,Digital Goods
59647623,1,2019-03-07,684718647,32878,62.57,Home & Garden
59648088,1,2019-02-26,684873333,106371,9.98,Business & Industrial
59648653,1,2019-02-27,649182739,11848,73.64,Health & Beauty
59649373,1,2019-03-10,684730998,19001,17.99,Toys & Hobbies
59649662,1,2019-03-30,684733647,10321,22,Jewelry & Watches
59650883,1,2019-03-13,684754507,159049,52.66,Sporting Goods
59651863,1,2019-03-08,662115926,33545,29.7,Parts & Accessories
59651993,1,2019-03-29,684766649,38174,11.88,Home & Garden
59652112,1,2019-02-21,684772131,53557,47.99,Fashion
59652461,1,2019-03-09,684777020,24541,49,"Sports Mem, Cards & Fan Shop"
59652712,1,2019-03-08,684790500,2887,35,"Sports Mem, Cards & Fan Shop"
59653736,1,2019-03-08,684805873,182186,189,Toys & Hobbies
59654009,1,2019-03-09,684812958,31786,33.15,Health & Beauty
59654596,1,2019-03-08,684824581,28174,7.99,Crafts
59654984,1,2019-03-08,684835959,155183,32.99,Fashion
59655661,1,2019-03-08,679276439,22,7.92,Pottery & Glass
59655942,1,2019-02-15,684860927,115625,293.43,Home & Garden
59655994,1,2019-03-08,684860364,63854,4.97,Fashion
59656071,1,2019-03-02,684862559,33746,17.45,Parts & Accessories
59656424,1,2019-03-08,684869767,171668,15,Video Games & Consoles
59656897,1,2019-03-08,684876109,41987,110,Home & Garden
59657016,1,2019-03-01,684876291,59368,11.99,Sporting Goods
59658093,1,2019-03-08,659600134,48626,114.45,Consumer Electronics
59658157,1,2019-03-08,684881102,139871,49.27,Home & Garden
59660200,1,2019-03-08,531512137,2622,21.99,Toys & Hobbies
59660433,1,2019-03-12,672265302,162040,92.06,Baby
59660773,1,2019-02-15,685182532,139962,25.99,Coins & Paper Money
59661226,1,2019-02-28,684924430,19262,9,Health & Beauty
59661497,1,2019-03-03,643442778,6028,27.44,Parts & Accessories
59662208,1,2019-03-19,684927259,180964,12.99,Home & Garden
59662671,1,2019-03-02,684931796,55793,88,Fashion
59662866,1,2019-03-08,684935179,299,13.67,Home & Garden
59662870,1,2019-03-11,684935964,20613,99.96,Home & Garden
59663771,1,2019-03-20,684946679,71283,165,Home & Garden
59664147,1,2019-03-09,685029282,20445,18.76,Home & Garden
59664684,1,2019-04-06,683425868,31770,46.74,Health & Beauty
59664862,1,2019-03-08,684971723,617,197.99,DVDs & Movies
59665666,1,2019-03-19,684982613,11226,9.99,Computers/Tablets & Networking
59666637,1,2019-03-09,684999005,617,13.5,DVDs & Movies
59667520,1,2019-03-16,506542237,28174,9.99,Crafts
59668006,1,2019-03-08,685026021,137839,226.33,Jewelry & Watches
59668195,1,2019-03-09,685029570,1279,50.99,Health & Beauty
59668549,1,2019-03-11,685037392,178893,93.99,Cell Phones & Accessories
59669555,1,2019-03-09,685061728,20684,28.99,Home & Garden
59669607,1,2019-02-27,685062895,2624,12.86,Toys & Hobbies
59670004,1,2019-03-09,685073438,181972,199.99,Business & Industrial
59670278,1,2019-03-09,685078477,45206,9,Health & Beauty
59671219,1,2019-03-12,541515298,38252,44,Home & Garden
59671557,1,2019-03-09,685095190,66780,156.75,Pet Supplies
59671603,1,2019-03-13,562528148,268,4.69,Books
59671641,1,2019-03-09,675883114,183062,5,Computers/Tablets & Networking
59671684,1,2019-02-28,685097375,617,7.94,DVDs & Movies
59672268,1,2019-03-10,685108737,71272,288.57,Home & Garden
59673255,1,2019-03-12,685213592,48618,378,Consumer Electronics
59673265,1,2019-03-12,685123461,617,52.99,DVDs & Movies
59673478,1,2019-03-09,685127267,24,29.97,Pottery & Glass
59673495,1,2019-03-21,685127883,31387,73.75,Jewelry & Watches
59673902,1,2019-03-01,685134235,33697,29.99,Parts & Accessories
59677656,1,2019-02-19,685000504,38208,224.99,Home & Garden
59678504,1,2019-04-07,685211846,172030,22.48,Health & Beauty
59678594,1,2019-03-09,685205933,33645,300,Parts & Accessories
59678759,1,2019-03-09,678914948,117042,46.59,Video Games & Consoles
59679193,1,2019-02-27,676285970,112581,298.97,Home & Garden
59679903,1,2019-03-09,362599247,116610,16.99,Crafts
59680059,1,2019-03-09,684307180,42230,575.22,Home & Garden
59681673,1,2019-03-10,685283608,139962,22.99,Coins & Paper Money
59681911,1,2019-03-09,685253468,3768,16.99,Computers/Tablets & Networking
59682944,1,2019-03-10,675846032,179781,13.78,Sporting Goods
59683930,1,2019-03-01,654462241,45443,12.19,Dolls & Bears
59687877,1,2019-03-08,678885786,45501,35.06,Home & Garden
59687930,1,2019-03-11,676880653,180349,21.78,Toys & Hobbies
59689192,1,2019-03-17,685460554,45333,24.82,Fashion
59689944,1,2019-03-10,684657721,11776,20.99,Health & Beauty
59692225,1,2019-03-10,211777959,104956,29.95,Entertainment Memorabilia
59693016,1,2019-03-10,604832885,27277,252.34,"Sports Mem, Cards & Fan Shop"
59693230,1,2019-02-17,685532824,3768,18.95,Computers/Tablets & Networking
59693427,1,2019-03-23,685538825,120967,1.99,Home & Garden
59694002,1,2019-02-27,613052903,45501,56.01,Home & Garden
59694282,1,2019-03-10,685553952,11226,9.99,Computers/Tablets & Networking
59694622,1,2019-03-22,692444178,92878,170.48,Jewelry & Watches
59694734,1,2019-03-08,685562184,116868,13.71,Consumer Electronics
59694767,1,2019-02-20,685564451,11450,49.95,Fashion
59695407,1,2019-03-10,685613242,109064,90.41,Home & Garden
59695429,1,2019-03-10,503495212,181227,125,Musical Instruments & Gear
59695453,1,2019-03-16,685591674,137856,76.48,Jewelry & Watches
59696377,1,2019-02-26,685620949,117042,44.99,Video Games & Consoles
59696723,1,2019-03-18,685629512,31387,40,Jewelry & Watches
59697169,1,2019-02-19,660807416,36032,84.92,Home & Garden
59697927,1,2019-03-10,685634253,465,43.55,"Sports Mem, Cards & Fan Shop"
59698137,1,2019-03-10,685638207,42905,101.58,Business & Industrial
59700163,1,2019-03-04,685672574,2887,79.99,"Sports Mem, Cards & Fan Shop"
59700812,1,2019-03-11,685694503,116724,18.99,Fashion
59702792,1,2019-03-05,649568067,177,645.99,Computers/Tablets & Networking
59703031,1,2019-03-05,685769838,23160,13.75,Computers/Tablets & Networking
59703126,1,2019-03-11,685775081,617,37.24,DVDs & Movies
59703429,1,2019-03-18,685775571,35190,0.99,Cell Phones & Accessories
59704437,1,2019-03-12,686087348,137862,49.54,Sporting Goods
59706454,1,2019-03-11,684209467,181052,5.5,Home & Garden
59707934,1,2019-03-12,685898527,181009,35,Health & Beauty
59708401,1,2019-03-11,685913694,3092,3.99,Crafts
59708908,1,2019-03-11,685925805,3270,14.95,Consumer Electronics
59709008,1,2019-04-06,685933848,11812,399,Business & Industrial
59709045,1,2019-03-13,685930995,3768,10.99,Computers/Tablets & Networking
59709110,1,2019-03-18,656471002,99231,14.95,Computers/Tablets & Networking
59710128,1,2019-02-19,685957649,75708,178.91,Toys & Hobbies
59710177,1,2019-03-11,606155505,15687,31.79,Fashion
59710452,1,2019-03-11,665048545,18793,5.93,Computers/Tablets & Networking
59710610,1,2019-02-27,674612024,31786,52.49,Health & Beauty
59711258,1,2019-03-11,685976640,20684,20.89,Home & Garden
59711648,1,2019-03-14,685980157,11226,9.99,Computers/Tablets & Networking
59711769,1,2019-03-11,684194659,63855,24.69,Fashion
59713017,1,2019-03-11,681556733,48656,55.43,Consumer Electronics
59714463,1,2019-03-11,686016217,79630,47.6,Home & Garden
59715095,1,2019-02-23,686011659,52365,29.99,Fashion
59715457,1,2019-03-11,686011354,137856,129.99,Jewelry & Watches
59716652,1,2019-03-11,686022494,71495,23.03,Business & Industrial
59718865,1,2019-03-11,685512122,139971,38.99,Video Games & Consoles
59721012,1,2019-03-23,686107560,181114,2,Home & Garden
59721607,1,2019-03-12,686123553,46782,28.68,Home & Garden
59722321,1,2019-03-12,686146074,159049,38.66,Sporting Goods
59722762,1,2019-03-12,686162954,51007,36,Health & Beauty
59723403,1,2019-03-12,686179003,179798,79.99,Sporting Goods
59723840,1,2019-03-19,686194538,67681,14.29,Jewelry & Watches
59723990,1,2019-02-20,679761055,33164,32.37,Health & Beauty
59724514,1,2019-03-12,686225893,53272,29.55,Entertainment Memorabilia
59725355,1,2019-03-12,686242874,3768,15.99,Computers/Tablets & Networking
59725388,1,2019-03-21,686240441,95672,175,Fashion
59726034,1,2019-03-20,689146720,31753,39.99,Health & Beauty
59726071,1,2019-03-12,686258280,180959,41.22,Health & Beauty
59726494,1,2019-03-13,203334293,104984,9.95,Entertainment Memorabilia
59726586,1,2019-03-12,686343331,155194,25.99,Fashion
59727416,1,2019-02-15,686293318,32050,6.99,Jewelry & Watches
59728396,1,2019-03-10,665841727,61312,24.06,Consumer Electronics
59728399,1,2019-03-12,686328222,3097,29.11,Crafts
59728457,1,2019-02-25,614313403,11776,27.07,Health & Beauty
59728688,1,2019-03-05,684879201,38252,327.24,Home & Garden
59731003,1,2019-03-12,686428027,6028,54.75,Parts & Accessories
59732013,1,2019-03-17,686795467,2887,79.99,"Sports Mem, Cards & Fan Shop"
59732508,1,2019-02-21,686485096,11985,3.93,Health & Beauty
59735043,1,2019-03-13,684463183,2544,45.33,Toys & Hobbies
59736706,1,2019-02-18,686575566,111422,275.83,Computers/Tablets & Networking
59737013,1,2019-02-22,684231712,111422,233.02,Computers/Tablets & Networking
59737484,1,2019-03-13,569831530,1302,168.29,Sporting Goods
59737846,1,2019-03-13,686598757,126476,102.06,Pet Supplies
59738230,1,2019-03-13,686607161,2032,29.29,Home & Garden
59738341,1,2019-03-13,686608393,82251,4.99,Home & Garden
59738648,1,2019-03-13,686612645,63861,43.99,Fashion
59739121,1,2019-03-03,686621552,181007,72.99,Health & Beauty
59739364,1,2019-03-13,658443513,31387,10,Jewelry & Watches
59739495,1,2019-03-13,686628283,33647,26.99,Parts & Accessories
59739690,1,2019-03-13,686630931,123422,4.64,Cell Phones & Accessories
59740587,1,2019-03-06,686645255,11226,7.99,Computers/Tablets & Networking
59740747,1,2019-03-13,686712186,38204,975.15,Home & Garden
59741500,1,2019-02-28,686664372,59315,15.15,Sporting Goods
59741819,1,2019-03-13,686671656,26346,38.99,Sporting Goods
59742946,1,2019-03-14,686697621,53596,18.81,Entertainment Memorabilia
59743367,1,2019-03-04,686711148,176994,16.65,Health & Beauty
59743385,1,2019-03-13,686711755,170115,5.89,Home & Garden
59743597,1,2019-03-15,686712885,18992,2.99,Toys & Hobbies
59744304,1,2019-03-13,686734517,11226,7.5,Computers/Tablets & Networking
59744863,1,2019-03-15,616031760,6028,114.95,Parts & Accessories
59745329,1,2019-02-22,604533104,139973,20.78,Video Games & Consoles
59746004,1,2019-03-21,686771686,43412,8.5,Home & Garden
59747593,1,2019-03-13,686801329,24541,34.98,"Sports Mem, Cards & Fan Shop"
59748170,1,2019-03-13,686808979,48080,26.9,Health & Beauty
59748304,1,2019-03-13,686810569,177796,18.65,Pet Supplies
59748349,1,2019-03-07,686810533,31413,13.99,Health & Beauty
59750310,1,2019-02-27,685434072,169291,149.99,Fashion
59751416,1,2019-03-14,685537603,58058,12.26,Computers/Tablets & Networking
59752073,1,2019-03-02,680330505,31387,127.4,Jewelry & Watches
59752397,1,2019-03-14,686873024,139962,9.99,Coins & Paper Money
59752444,1,2019-03-14,686873228,177789,6.73,Pet Supplies
59752492,1,2019-02-20,686874728,3768,12.99,Computers/Tablets & Networking
59752936,1,2019-04-11,686888724,29618,56.52,Health & Beauty
59753050,1,2019-03-28,686891696,20524,18.99,Home & Garden
59753082,1,2019-03-14,686893107,220,83.06,Toys & Hobbies
59753681,1,2019-03-15,678798740,9355,45,Cell Phones & Accessories
59753781,1,2019-02-21,686922177,177661,28.49,Health & Beauty
59753892,1,2019-02-21,686924945,177661,29.44,Health & Beauty
59755909,1,2019-03-14,643379161,50069,47.52,Parts & Accessories
59758456,1,2019-03-20,689223560,159049,42.5,Sporting Goods
59758657,1,2019-03-19,687035224,19264,2.99,Health & Beauty
59759214,1,2019-03-15,687048594,120967,0.98,Home & Garden
59760733,1,2019-03-14,687093509,131084,18.99,Baby
59760943,1,2019-03-05,687097902,181336,54,Sporting Goods
59761276,1,2019-03-17,688159630,11232,21.99,DVDs & Movies
59761546,1,2019-03-14,418749308,11848,8.69,Health & Beauty
59761752,1,2019-03-15,380774900,28144,2.1,Crafts
59762180,1,2019-03-15,612642335,137856,87.07,Jewelry & Watches
59762812,1,2019-03-14,687127794,20613,134.43,Home & Garden
59764059,1,2019-03-14,687147452,1468,299,Everything Else
59764171,1,2019-03-14,687148747,11724,189.95,Cameras & Photo
59764266,1,2019-03-14,667258638,131542,290.41,Computers/Tablets & Networking
59764432,1,2019-03-08,687152558,149372,27,Collectibles
59764973,1,2019-03-14,686581814,617,79.99,DVDs & Movies
59765627,1,2019-03-14,687167157,181007,69.95,Health & Beauty
59766327,1,2019-02-20,687179880,3768,10.39,Computers/Tablets & Networking
59766416,1,2019-03-14,687180732,31387,128.99,Jewelry & Watches
59767519,1,2019-03-14,687203403,31387,96.8,Jewelry & Watches
59768003,1,2019-03-26,413431934,28174,7.99,Crafts
59770075,1,2019-03-15,687241635,1345,6.89,Collectibles
59770694,1,2019-03-23,690040888,38181,29.83,Home & Garden
59771152,1,2019-03-01,687262783,3768,12.99,Computers/Tablets & Networking
59771888,1,2019-03-15,687282996,9355,88.99,Cell Phones & Accessories
59772042,1,2019-03-15,687286616,2993,42.35,Fashion
59772280,1,2019-03-26,689277492,45510,218,Home & Garden
59772462,1,2019-03-15,687295684,116098,6.99,Everything Else
59772555,1,2019-03-15,687295874,139973,10.19,Video Games & Consoles
59772679,1,2019-03-09,687301457,176973,11.99,Computers/Tablets & Networking
59772701,1,2019-03-19,688814315,159049,52.66,Sporting Goods
59773237,1,2019-04-02,687513780,2887,79.99,"Sports Mem, Cards & Fan Shop"
59773728,1,2019-03-15,687313004,11450,39.55,Fashion
59773910,1,2019-03-15,687317838,15709,109,Fashion
59774016,1,2019-03-08,624888649,47179,380,Dolls & Bears
59774191,1,2019-03-15,687323730,35558,499,Parts & Accessories
59774654,1,2019-02-27,686064864,99,2,Everything Else
59774819,1,2019-03-15,687331764,137084,45.49,Fashion
59774869,1,2019-03-15,680054640,111694,72.99,Consumer Electronics
59775168,1,2019-02-24,687339902,20684,28.99,Home & Garden
59775329,1,2019-03-06,687342182,60360,8.6,Entertainment Memorabilia
59775744,1,2019-03-15,687351849,999010,5.99,Digital Goods
59776328,1,2019-03-15,687374124,3768,19.99,Computers/Tablets & Networking
59776339,1,2019-02-25,670381502,33164,38.77,Health & Beauty
59776527,1,2019-03-15,628332184,177666,33.6,Health & Beauty
59776596,1,2019-03-28,687407467,19001,2.35,Toys & Hobbies
59776658,1,2019-02-22,687374354,177006,31.67,Home & Garden
59776745,1,2019-02-21,687378120,31763,4.49,Health & Beauty
59778189,1,2019-03-28,687406417,43412,7.5,Home & Garden
59778488,1,2019-03-15,655981883,31387,129.9,Jewelry & Watches
59778532,1,2019-02-28,687410539,177754,13.5,Home & Garden
59778580,1,2019-03-15,681614041,42612,27.72,Parts & Accessories
59778771,1,2019-03-14,687414305,49782,34.55,Parts & Accessories
59780040,1,2019-03-16,637112933,180957,29.69,Health & Beauty
59780357,1,2019-04-02,687447338,82161,36.99,Fashion
59780926,1,2019-03-05,687457678,71478,65.2,Business & Industrial
59781017,1,2019-03-22,687459855,170626,12.62,Home & Garden
59781098,1,2019-03-10,686840289,31387,118.7,Jewelry & Watches
59781790,1,2019-02-22,687464986,3768,65,Computers/Tablets & Networking
