booth_id,entry_source_em,inventory_source_em,parent_booth_id,entry_url,entry_query
4600008,22,,,Direct,
4600017,16,,,https://www.google.com/,
4600044,4,3,,Direct,
4600045,4,,,https://www.bonanza.com/booths/bonzuser_oquuw/activate/account,
4600060,22,1,,Direct,
4600062,0,5,,https://www.google.co.il/,
4600043,,3,,,
4600067,22,1,,Direct,
4600079,,1,,,
4600084,0,2,,https://www.google.com/,
3817443,,3,,,
4600099,4,3,,Direct,
4600100,22,,,Direct,
4600118,4,3,,Direct,
4600131,22,3,,https://www.google.com/,
4600143,4,1,,Direct,
4600149,22,,,Direct,
4600164,4,1,,Direct,
4600171,0,1,,https://www.google.com/,
4600178,0,,,https://www.bonanza.com/selling_dashboard,
4600196,16,,,http://www.google.com/,
4600213,0,1,,https://www.google.com/,
4600237,0,,,https://www.google.com/,
4600243,15,,,https://r.search.yahoo.com/cbclk2/dWU9NzFFMjA5QTRCRjM2NDJFMiZ1dD0xNTM4Njc5NjU5NTU3JnVvPUl1a1dWTmVrazhvZUNHRWU5QXoxUmJaYkpOJmx0PTImZXM9eE0wOEIzQUdQU19SJmplPWQ0ZDNmMjVhLWM4MDctMTFlOC05MDU5LWRmZTZkM2MyNzUxOC0yYjJiMjUzYTg3MDAmdWk9MjA0LjE4NC4xMi4xOTgmanQ9MTUzO,
4600253,4,,,Direct,
4600297,0,,,https://www.google.com/,
4600349,8,,,https://www.google.com/,
4600364,0,,,https://www.google.com/,
4600381,0,,,https://www.google.com/,
4600390,0,1,,https://www.bonanza.com/account_dashboard,
4600418,16,3,,https://www.google.com/,
4600420,5,,,https://uk.search.yahoo.com/,
4600422,4,1,,Direct,
4600358,,1,,,
4600433,0,1,,https://www.google.com/,
4600434,4,,,Direct,
4600436,4,,,Direct,
4600468,0,1,,https://www.google.com/,
4600487,0,,,https://www.google.co.id/,
4600472,,4,,,
4600513,4,,,Direct,
4600521,4,1,,Direct,
4600526,17,1,,https://www.google.com/,
2882163,,6,,,
4600545,16,,,https://www.google.com/,
4600547,4,,,Direct,
4600556,0,,,https://www.google.com/,
4600560,4,1,,Direct,
2763889,,1,,,
4600578,0,1,,https://www.google.com/,
4600580,0,,,https://www.google.com/,
4600646,5,,,https://r.search.yahoo.com/_ylt=A0geKVvosLZbzP8ASmwPxQt.;_ylu=X3oDMTByOHZyb21tBGNvbG8DYmYxBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1538728296/RO=10/RU=https%3a%2f%2fwww.bonanza.com%2f/RK=2/RS=3icZo3axdzYQLB65RA9q0RxY0Ko-,
4600644,,3,,,
4600655,,1,,,
4600679,17,,,android-app://com.google.android.googlequicksearchbox,
4600705,4,,,Direct,
4600717,4,1,,Direct,
4600111,,4,,,
4600753,4,3,,Direct,
4600765,0,,,https://www.google.co.in/,
4600778,4,,,Direct,
4600782,16,,,https://www.google.com/,
4600797,4,,,Direct,
4600819,8,2,,https://www.google.com/,
4600824,4,,,Direct,
4600881,,1,,,
4600903,4,,,Direct,
4600912,0,,,https://www.google.com/,
4600946,4,4,,Direct,
4600948,3,1,,Direct,
4600952,0,,,https://www.google.ca/,
4600953,0,,,https://www.google.com/,
4600961,4,,,Direct,
4600978,22,,,https://www.google.co.id/,
4601012,0,,,Direct,
4601019,22,,,Direct,
4601028,4,,,https://www.bonanza.com/,
4601033,4,,,Direct,
4601054,4,3,,Direct,
3128944,,1,,,
4601079,4,,,Direct,
4601106,4,,,Direct,
4601127,7,,,Direct,
4264333,,1,,,
4601140,0,1,,https://www.google.co.in/,
4601174,,1,,,
4601213,16,,,https://www.google.com/,
4601272,4,1,,Direct,
4601287,22,1,,Direct,
4597728,,3,,,
4601337,0,,,https://www.google.com.ar/,
4601346,0,,,https://www.bonanza.com/,
4601352,4,,,https://www.bonanza.com/,
4601361,4,,,https://www.bonanza.com/,
4601365,0,1,,https://www.google.com/,
4601366,4,,,https://www.bonanza.com/,
4601371,4,,,https://www.bonanza.com/,
4601373,4,,,https://www.bonanza.com/,
4601376,4,,,https://www.bonanza.com/,
4601383,22,1,,Direct,
4601389,4,,,https://www.bonanza.com/,
4601390,2,,,https://www.bing.com/,
4601393,4,,,https://www.bonanza.com/,
4601398,22,,,Direct,
4601399,0,6,,https://www.google.com/,
4601400,4,3,,Direct,
4601402,4,3,,https://www.bonanza.com/,
4601405,0,1,,https://www.google.com/,
4601425,4,,,https://www.bonanza.com/about_us,
4601434,5,,,https://search.yahoo.com/,
4601448,0,1,,https://www.google.com/url?url=https://www.bonanza.com/&q=bonanza.com&rct=j&sa=X&source=suggest&ct=res&oi=suggest_nav&usg=AOvVaw2nWk27CkvQ8F6ax2eECC3n&oq=bonanza.com&gs_l=mobile-gws-wiz-hp.1.0.5j0l4.2173.12145..13699...0.0..0.229.1346.1j9j1......0....1...,
4601449,4,,,https://www.bonanza.com/items/search?q[catalog_id]=&q[country_to_filter]=US&q[filter_category_id]=&q[in_booth_id]=&q[ship_country]=1&q[shipping_in_price]=0&q[sort_by]=relevancy&q[suggestion_found]=&q[translate_term]=true&q[search_term]=u%20tshirt,
4601453,4,,,https://www.bonanza.com/,
4601457,4,,,https://www.bonanza.com/,
4601462,8,,,https://dashboard.zopim.com/?first_login,
4601463,4,,,https://www.bonanza.com/,
4601467,4,,,https://www.bonanza.com/,
4601471,4,,,https://www.bonanza.com/,
4601475,4,,,https://www.bonanza.com/,
4601477,4,,,https://www.bonanza.com/,
4601486,4,3,,Direct,
4601498,4,,,Direct,
4601516,4,,,https://www.bonanza.com/,
4601519,0,,,https://www.google.com/,
4601520,4,,,https://www.bonanza.com/,
4601534,4,,,Direct,
4601536,4,3,,https://www.bonanza.com/,
4601560,8,2,,Direct,
4601547,,3,,,
4601573,0,4,,https://www.google.com.vn/,
4601575,0,1,,https://www.google.com/,
4601583,4,5,,Direct,
4601578,,1,,,
4601617,0,1,,https://www.google.com/,
4601630,0,,,https://www.google.com/,
4601632,0,2,,Direct,
4601648,4,5,,Direct,
4601665,4,5,,Direct,
4601667,22,1,,Direct,
4601683,7,,,https://es.digitaltrends.com/computadoras/quitar-fondo-imagen/,
4601684,4,,,Direct,
4601698,0,,,https://www.google.co.uk/,
4601714,0,1,,https://www.google.com/,
4601701,,3,,,
4596975,,1,,,
4601789,16,,,https://www.google.com/,
4601791,4,3,,Direct,
3547409,,1,,,
4601803,0,,,https://www.google.com/,
4601812,16,,,https://www.google.com/,
4601815,7,3,,https://www.blog.size.ly/blog/10-awesome-websites-and-apps-to-sell-your-clothing-online-and-make-money,
4601817,8,,,https://www.google.com/,
4601834,16,,,https://www.google.com/,
4601845,0,,,https://www.google.com/,
4601862,0,1,,https://www.google.com/,
4601863,22,,,Direct,
4601853,,1,,,
4601887,4,1,,Direct,
4601920,0,6,,https://www.google.com/,
4601928,0,2,,https://www.google.com/,
4601940,0,,,https://www.google.dz/,
4601962,4,,,Direct,
4601966,0,,,https://www.google.com/,
4601981,0,,,https://www.google.com/,
4601982,,1,,,
4601992,,1,,,
4420625,,1,,,
4602108,0,,,https://www.google.com.sg/,
4602124,4,,,Direct,
4602129,4,1,,Direct,
4602142,4,,,Direct,
4602157,0,,,https://www.google.com/,
4602158,4,,,Direct,
4602182,4,1,,Direct,
4602210,0,,,Direct,
4602184,,1,,,
4599717,,6,,,
4602267,4,,,Direct,
4602277,4,,,Direct,
4602278,16,,,https://www.google.com/,
4602304,4,,,Direct,
4602328,4,1,,Direct,
4602330,4,1,,Direct,
4602357,0,3,,https://www.google.com/search?q=bonanza&ie=utf-8&oe=utf-8&client=firefox-b,
4602388,4,,,https://www.bonanza.com/,
4602389,0,,,https://www.google.com.au/,
4602391,22,,,Direct,
4602376,,1,,,
4602398,,1,,,
4602402,22,,,Direct,
4602444,0,1,,https://www.google.co.in/,
4602451,,1,,,
4602477,0,3,,https://www.google.ru/,
4602482,17,,,https://www.google.co.uk/,
4586762,,3,,,
4602511,0,1,,https://www.google.com.hk/,
4602548,,3,,,
4599501,,3,,,
4602597,7,3,,https://quickbooks.intuit.com/r/online-store-and-retail/10-sites-to-sell-your-products-online-whats-best-for-your-business/,
4602618,0,,,https://www.google.co.in/,
4602627,4,1,,Direct,
4601250,,3,,,
4602665,16,,,https://www.google.com/,
4602682,0,,,https://www.google.com.vn/,
4600387,,4,,,
4602720,0,,,https://www.google.lk/,
4602730,0,1,,https://www.google.co.in/,
4602731,5,3,,https://www.baidu.com/link?url=CwaOU9ewiRK00n23Obpb6jrN8kMnIZ87YPgImEFfewjWbVmz5-Ks0zO7wFYplHDt&wd=&eqid=d30207cc000422e1000000065bb8abcd,
4602739,0,1,,https://www.google.com/,
4602746,8,1,,https://www.google.com/,
4602767,0,3,,https://www.google.com/,
4602780,16,,,https://www.google.com/,
4602792,4,5,,Direct,
4602804,0,,,https://www.google.com/,
4602803,,1,,,
4602857,0,1,,https://www.google.com/,
4602859,16,,,https://www.google.com/,
4602884,4,1,,Direct,
4602901,,1,,,
4602936,0,,,https://www.google.co.za/,
4602947,0,1,,Direct,
4602953,4,1,,Direct,
4602962,16,,,https://www.google.com.mx/,
4603000,16,1,,https://www.google.com/,
4603004,0,,,Direct,
4603008,7,,,http://www.dropshipro.com/%D7%9E%D7%90%D7%9E%D7%A8-14.html,
4603026,0,1,,https://www.google.co.il/,
4603029,16,,,https://www.google.com/,
4603040,0,,,https://www.google.com/,
4603042,22,,,Direct,
4603047,17,,,android-app://com.google.android.googlequicksearchbox,
4603055,22,1,,Direct,
4603064,4,2,,Direct,
4599720,,3,,,
4603056,,3,,,
4603133,0,1,,https://www.bonanza.com/home/login?return_to=https%3A%2F%2Fwww.bonanza.com%2F%3Fawc%3D6238_1538853384_fdfcd9ec9c734fd36b4e444adbe2380a%26utm_source%3Dawin%26utm_medium%3Dcpa,
4603138,,6,,,
4603155,4,1,,Direct,
4603159,0,1,,https://www.google.com/,
4603170,0,,,Direct,
4603171,8,1,,https://www.google.com/,
4603183,17,1,,https://www.google.com/,
4603191,16,5,,https://www.google.com/,
4603236,0,1,,https://www.google.com/,
4603237,0,1,,https://www.google.com/,
4603278,4,6,,Direct,
4603288,4,6,,https://www.google.com/,
4603305,4,1,,Direct,
4603313,16,,,https://www.google.com/,
4602925,,1,,,
4603380,4,,,Direct,
4603385,16,1,,https://www.google.com/,
4603393,0,1,,https://www.bing.com/search?q=Bonanza&qs=n&form=QBRE&sp=-1&pq=bonanza&sc=8-7&sk=&cvid=6F5D7C7D085B472EB9DAE4B093E48ECE,
4603401,0,,,https://www.google.co.uk/,
4603424,8,1,,Direct,
4603397,,1,,,
1301261,,1,,,
4603454,,1,,,
4603482,,4,,,
4603499,4,,,Direct,
4603507,,1,,,
4603519,4,,,Direct,
4603530,,1,,,
4603541,5,3,,https://www.bonanza.com/users/new,
4603553,4,1,,Direct,
4603560,16,6,,https://www.google.com/,
4603266,,1,,,
4603569,0,1,,https://www.google.com/,
4603575,0,1,,https://www.google.com/,
4603581,4,,,Direct,
4603589,4,1,,Direct,
4603607,16,3,,https://www.google.com/,
4603615,2,,,http://cn.bing.com/search?q=bonanza&qs=EP&pq=bonanza&sc=8-7&cvid=B984245519B2455A863D056309777D17&FORM=QBLH&sp=1,
4603617,0,6,,android-app://com.google.android.googlequicksearchbox,
4603636,4,1,,Direct,
4603640,4,3,,Direct,
4603642,6,3,,https://l.facebook.com/,
4603672,4,6,,Direct,
4603694,0,1,,https://www.google.com/,
4603734,0,1,,https://www.google.com/,
4603735,4,1,,https://duckduckgo.com/,
4603744,4,3,,Direct,
4603745,16,,,https://www.google.com/,
4603755,6,3,,https://www.bing.com/search?q=bonanza+marketplace&qs=AS&pq=bonanza+m&sc=8-9&cvid=6E23D877CD0C489F9C7B5CEEF77507D9&FORM=QBRE&sp=1,
4603027,,4,,,
4603758,0,1,,https://www.google.com/,
4603751,,1,,,
4603584,,3,,,
4603728,,1,,,
4603766,4,1,,Direct,
4603768,0,1,,Direct,
4603771,4,,,Direct,
4603773,4,,,Direct,
4603788,0,1,,https://www.google.com/,
4603791,4,1,,Direct,
4603802,4,,,Direct,
4603805,4,,,https://www.google.com/,
4603826,,1,,,
4603833,,1,,,
4603868,4,,,Direct,
4603870,4,1,,Direct,
4603877,0,1,,https://www.google.com/,
4603889,4,,,Direct,
4603887,,1,,,
4603919,0,,,https://www.google.fr/,
4603924,0,,,Direct,
4603935,,3,,,
4604007,0,,,https://www.google.com.vn/,
4275062,,1,,,
4604014,4,,,Direct,
4604047,22,,,http://r.srvtrck.com/v2/go?t=6tfpd%3A3%2F9w5.eabi2gf.eo8%2F4%2F7%2F66d6-440e8f0a6c43c8absfc416s0b5ddvd364308000070904%3D0i0ub%263%3Ddrcfc%3F2%2F3891f41%2F51e0b0e23p3mambc4sdn9v4s7waw8%2F1s9tbh&s=http%3A%2F%2Feversales.space%2F2-line-cordedcordless-expanda,
4604114,0,1,,https://www.google.com/,
4604069,,1,,,
4604143,4,1,,Direct,
4604146,4,1,,Direct,
4604151,4,,,Direct,
4604160,0,3,,https://www.google.com/,
133411,,1,,,
4604158,,1,,,
4604167,8,1,,https://www.google.com/,
4604169,5,2,,https://www.baidu.com/link?url=BAR8QpsSobRbKXcvXOAQr7LrZ4blokO9LhlwZvDC24oKCBEMosmTi5mum2QtnNRo&wd=&eqid=d616e37b00041bb8000000065bb9fe6d,
4604174,22,,,Direct,
4604187,0,,,https://www.google.com/,
4604194,4,,,Direct,
4604200,16,1,,https://www.google.com/,
4604201,0,,,https://www.google.com/,
4604204,0,1,,https://www.google.com.sg/,
4604219,16,1,,https://www.google.com/,
4604262,0,1,,https://www.google.com/,
4604263,5,1,,https://search.yahoo.com/,
4604276,16,1,,https://www.google.com/,
4604278,8,1,,https://www.google.com/,
4604309,4,1,,Direct,
4604303,,1,,,
4604331,5,1,,https://us.search.yahoo.com/,
4604398,4,,,Direct,
4604390,,1,,,
4604449,4,1,,Direct,
4604452,4,6,,https://m.bonanza.com/items/search?q[catalog_id]=&q[country_to_filter]=US&q[filter_category_id]=&q[in_booth_id]=&q[ship_country]=1&q[shipping_in_price]=0&q[sort_by]=relevancy&q[suggestion_found]=&q[translate_term]=true&q[search_term]=Gucci%20belt,
4604463,4,1,,Direct,
4604465,16,6,,https://www.google.com/,
4604466,0,,,https://www.google.com/,
4604457,,2,,,
4604478,16,,,https://www.google.com/,
4604479,0,,,https://www.google.com/,
4604495,0,3,,https://www.google.co.uk/,
4604556,0,1,,https://www.google.com/,
4604569,,1,,,
4604579,0,,,https://www.google.com/,
4604582,2,1,,https://www.bing.com/search?q=bonanza+marketplace&form=EDGEAR&qs=LS&cvid=72dcd81fecb643ffa12f315fd0490512&cc=US&setlang=en-US,
4604588,22,1,,Direct,
4604596,0,,,https://www.google.co.uk/,
4604610,4,,,Direct,
4604619,16,,,Direct,
4604620,0,,,https://www.google.co.uk/,
4604660,0,1,,https://www.google.com/,
4604751,8,1,,Direct,
4604760,22,,,https://www.google.com/,
4604772,0,1,,https://www.google.com/,
4604779,16,,,https://www.google.com/,
4604793,0,1,,Direct,
4604794,4,,,android-app://com.google.android.googlequicksearchbox/https/www.google.com,
4604807,22,1,,Direct,
4604847,16,,,https://www.google.com/,
4604858,0,6,,https://www.google.com/,
4604870,22,,,Direct,
4604888,0,1,,https://www.google.com/,
4604892,8,,,Direct,
4604898,4,,,Direct,
4604906,0,,,https://www.google.com/,
4604834,,3,,,
4604935,8,,,https://www.google.com/,
4604937,0,1,,https://www.google.com.vn/,
4604904,,1,,,
4604950,0,,,https://www.google.com/,
4604978,4,4,,Direct,
4604973,,1,,,
4605034,0,1,,https://www.google.ba/,
4605053,2,,,https://www.google.com/url?q=https://www.bonanza.com/users/forgot_password?link_id%3Dtxt-forgot%26utm_campaign%3Dintro_to_bonanza%26utm_medium%3DWelcomeEmailMailer%26utm_source%3Demail%26utm_token%3D4f78956452915176dae8d780e7063811&source=gmail&ust=153904,
4605056,4,1,,Direct,
4605058,2,1,,https://www.bing.com/search?q=ebay+alternative&form=EDGHPT&qs=PF&cvid=6b24e113f1a5408f84d295ab4d268108&refig=ba5aad414c054c23b8cbdc0ae8c7e997&cc=AU&setlang=en-GB,
4605062,4,2,,Direct,
4605064,0,1,,https://www.google.com/,
4605078,4,,,Direct,
4596932,,6,,,
4605090,4,1,,Direct,
4605099,0,1,,https://www.google.com/,
4605101,0,,,https://www.google.com.mx/,
4605108,4,,,Direct,
4605115,16,3,,https://search.yahoo.com/,
4605125,16,6,,https://www.google.com/,
4605128,8,1,,https://www.google.com/,
4605131,16,,,https://www.google.com/,
4605132,16,,,https://www.google.com/,
4605136,,1,,,
4605145,,3,,,
4605156,22,,,https://www.google.com/,
4605164,4,,,Direct,
4605187,0,,,https://www.google.com.vn/,
4605202,16,,,https://www.google.com.mx/,
269057,,1,,,
4605225,8,,,https://www.google.com/,
4605240,4,,,Direct,
4604944,,3,,,
4605268,4,5,,Direct,
4605278,8,1,,Direct,
4605284,0,1,,Direct,
4605301,4,,,Direct,
4605315,4,,,Direct,
4605327,4,4,,Direct,
4605333,,1,,,
4605340,7,4,,Direct,
4605383,0,,,https://www.google.com/,
4605407,4,,,Direct,
4605466,22,6,,https://www.google.com/,
3923443,,1,,,
4605480,4,3,,Direct,
4242961,,1,,,
4605517,16,,,http://www.google.com/,
4605519,0,3,,https://www.google.com/,
4605527,4,,,Direct,
4586820,,3,,,
4605528,4,,,Direct,
4605534,4,,,Direct,
4605536,4,,,Direct,
4605549,0,1,,https://www.google.com.vn/,
4605551,5,1,,https://www.baidu.com/link?url=a6vEZZ12RtIpWDXE9DNirdKPQiqYTSTGuZ3nXEzI_rw4oW0ggpHQtgR-3-NDWBqR&wd=&eqid=e186143c000012c3000000045bbb2645,
4605587,22,3,,Direct,
4605620,4,3,,https://www.startpage.com/,
4605642,0,3,,https://www.google.com/,
4605643,0,5,,https://www.google.com/,
4605712,7,,,Direct,
4605785,4,4,,Direct,
4605799,16,5,,https://www.google.com/,
4601696,,1,,,
4605836,22,1,,Direct,
4605847,4,3,,Direct,
4605834,,1,,,
4605849,0,,,https://www.google.com/,
4605854,16,,,https://www.google.com/,
4605856,4,3,,Direct,
4605857,4,6,,Direct,
4605862,0,,,https://www.google.com/,
4605864,0,,,https://www.google.com/,
4605876,0,1,,Direct,
4605894,0,1,,https://www.google.lt/,
4605915,,1,,,
4605921,4,,,Direct,
4605956,16,,,https://www.google.com/,
4605985,0,1,,https://www.google.com/,
4606007,0,1,,https://www.google.com/,
4606012,4,1,,Direct,
4605903,,6,,,
4606045,0,3,,https://www.google.com/,
4606039,,1,,,
4606061,4,1,,Direct,
4606074,8,,,Direct,
4606101,0,1,,https://www.google.com/,
4606135,0,1,,https://www.google.com/,
4606140,16,5,,https://www.google.com/,
4606132,,1,,,
4606170,0,1,,https://www.google.com/,
4606181,0,1,,https://www.google.com/,
4606183,0,1,,https://www.google.lt/,
4606202,4,3,,Direct,
4606209,4,2,,Direct,
4606228,4,1,,Direct,
4606248,4,,,Direct,
4606249,8,,,https://www.google.com/,
4606254,17,1,,https://www.google.com/,
4606247,,1,,,
4605287,,1,,,
4606268,0,,,https://www.google.com/,
4606284,4,,,Direct,
4606323,8,,,https://www.google.com/,
4606092,,6,,,
4606333,4,,,Direct,
4606345,8,,,Direct,
4606352,0,1,,https://www.google.ca/,
4606398,0,1,,Direct,
4606406,4,,,Direct,
4606412,0,,,https://www.google.com/,
4606415,,1,,,
4606435,5,,,https://r.search.yahoo.com/_ylt=AwrJ7J6xzrtbli8AzitXNyoA;_ylu=X3oDMTByOHZyb21tBGNvbG8DYmYxBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1539063602/RO=10/RU=https%3a%2f%2fwww.bonanza.com%2f/RK=2/RS=duLroV7odL4psDpyewnmLANKUWE-,
4606441,4,1,,Direct,
4606449,22,,,Direct,
4596686,,1,,,
4606512,22,,,Direct,
4606526,0,1,,Direct,
4606550,16,,,https://www.google.com/,
4606564,0,2,,https://www.google.com/,
4606565,16,,,https://www.google.com/,
4606572,16,1,,https://www.google.com/,
4606588,17,1,,https://www.google.com/,
4606604,22,,,https://www.google.com/,
4606620,17,,,https://www.google.com/,
4606633,8,,,https://www.google.com/,
4606646,0,,,https://www.google.com/,
4606653,4,1,,Direct,
4606654,0,1,,https://www.google.com/,
4606670,0,,,https://www.google.com/,
4606671,17,1,,https://www.google.com/,
4606681,16,5,,https://www.google.com/,
4606582,,3,,,
4606685,2,,,https://www.bing.com/,
4606689,7,,,https://www.sogou.com/link?url=DOb0bgH2eKjqv8SRocIOA9Oo6nrDBKkG,
4606731,4,,,Direct,
4606736,8,,,Direct,
4606797,0,1,,https://www.google.com.vn/,
4605961,,3,,,
4606828,4,3,,Direct,
4606827,,1,,,
4606868,0,2,,https://www.google.com/,
4606870,8,,,Direct,
4606895,0,5,,https://www.google.com/,
4606950,0,1,,https://www.google.com/,
4606972,0,1,,https://www.google.com/,
4606985,0,,,https://www.google.com/,
4606987,4,,,Direct,
4607018,0,,,https://www.google.com.sg/,
4607038,0,2,,https://www.google.com/,
4607049,4,,,Direct,
4607083,4,,,Direct,
4607112,4,,,Direct,
4607130,4,,,Direct,
4607138,16,3,,https://www.google.com/,
4607154,0,6,,https://www.google.com/,
4607158,4,1,,Direct,
4607160,5,5,,https://www.baidu.com/link?url=AUMOGYgmK4IGN2ny9WoXQYLfmhxCnA8TR6Pwl5fA9BPblWd_xQ7Ayk2Ic5uxirmo&wd=&eqid=db5ab28200000c5f000000045bbc5cdf,
4607169,4,,,Direct,
4607199,4,1,,https://search.yahoo.com/,
4607204,4,3,,Direct,
4607273,0,,,https://www.google.rs/,
4607323,17,1,,Direct,
4607337,16,,,https://www.google.com/,
4607370,4,,,Direct,
4607387,4,1,,Direct,
4607404,0,,,https://www.google.co.uk/,
4607416,,1,,,
4607434,0,,,https://www.google.com/,
4589553,,6,,,
4607475,4,3,,Direct,
4607484,2,1,,https://www.bing.com/search?q=bonanza&form=PRUSEN&mkt=en-us&httpsmsn=1&refig=0fa72e92d0d34ccb95095ee1affcbd6d&sp=-1&pq=bonanza&sc=9-7&qs=n&sk=&cvid=0fa72e92d0d34ccb95095ee1affcbd6d,
4607485,4,1,,Direct,
4607487,16,4,,https://www.google.com/,
4607490,2,3,,https://www.bing.com/search?q=bonanza+selling+site&form=EDGSPH&mkt=en-us&httpsmsn=1&refig=8ebb84e9f581432ce54fa40ecbdcdaa2&sp=2&qs=LS&pq=bonanz&sk=LS1&sc=8-6&cvid=8ebb84e9f581432ce54fa40ecbdcdaa2&cc=US&setlang=en-US,
4607527,0,,,https://www.google.com.vn/,
4607544,16,,,https://www.google.com/,
4607561,4,1,,Direct,
4607574,0,,,Direct,
4604095,,1,,,
4607606,17,,,https://www.google.com/,
4607612,16,,,https://www.google.com/,
4607614,0,,,https://www.google.com/,
4607639,4,,,https://www.bonanza.com/items/search?q[catalog_id]=&q[country_to_filter]=US&q[filter_category_id]=&q[in_booth_id]=&q[ship_country]=1&q[shipping_in_price]=0&q[sort_by]=relevancy&q[suggestion_found]=&q[translate_term]=true&q[page]=2&s=4567.1998291015625&q[s,
